order_id,order_date,product_category,quantity,unit_price,total_cost,supplier_name,supplier_location,lead_time_days,warehouse_destination,delivery_date,actual_delivery_days,delivery_status,on_time,product_defects,return_status
Ord-0198,2022-01-31,Sensors,40,805.95,32238.0,Supplierc,China,24,Warehouse_6,2022-02-24,24,Delivered,Yes,0.0,No Return
Ord-0199,,Pumps,51,3636.71,185472.21,Supplierd,India,25,Warehouse_3,2022-09-04,25,Delivered,Yes,0.0,No Return
Ord-0200,,Motors,27,1847.9,50138.05447906911,Supplierb,Germany,16,Warehouse_4,2022-04-15,35,Delayed,No,0.0,No Return
Ord-0201,,Valves,6,1286.83,7720.98,Supplierb,Germany,11,Warehouse_1,2022-07-17,11,Delivered,Yes,0.0,
Ord-0202,,Connectors,55,158.54,8719.7,Suppliere,Mexico,20,Warehouse_1,2023-07-08,30,Delivered,No,3.0,Partial Return
Ord-0203,,Sensors,7,564.48,3951.36,Supplierc,China,35,Warehouse_4,2023-10-19,35,Delivered,Yes,0.0,No Return
Ord-0204,,Fasteners,8,192.41,1539.28,Suppliere,Mexico,27,Warehouse_4,2022-07-08,34,Delivered,No,0.0,No Return
Ord-0205,,Pumps,18,3690.89,66436.02,Supplierd,India,20,Wh_4,2022-09-27,20,Delivered,Yes,0.0,No Return
Ord-0206,,Connectors,46,205.81,9467.26,Supplier E,Mexico,25,Warehouse_2,2023-01-07,36,Delayed,No,0.0,No Return
Ord-0207,,Hydraulics,31,1668.78,51732.18,Supplier D,India,31,Warehouse_1,2022-09-16,31,Delivered,Yes,0.0,No Return
Ord-0208,,Valves,46,1060.63,48788.98,Supplierb,Germany,16,Warehouse_3,,16,Delivered,Yes,0.0,No Return
Ord-0209,,Connectors,17,81.46,1384.82,Suppliere,Mexico,22,Warehouse_4,2022-02-07,33,Delayed,No,0.0,No Return
Ord-0210,2022-09-28,Motors,21,1388.38,29155.98,Supplier A,Usa,7,Warehouse_2,2022-10-05,7,Delivered,Yes,0.0,No Return
Ord-0211,,Connectors,9,136.33,1226.97,Suppliere,Mexico,28,Warehouse_1,2022-04-23,39,Delivered,Yes,0.0,No Return
Ord-0212,,Motors,19,2246.9,42691.1,Supplier A,Usa,12,Warehouse_4,2022-03-12,12,Delivered,Yes,0.0,No Return
Ord-0213,,Pumps,39,2666.72,104002.08,Supplierd,India,24,Warehouse_3,,24,Delivered,Yes,0.0,No Return
Ord-0214,,Motors,19,1440.16,27363.04,Supplierb,Germany,20,Warehouse_1,2023-11-26,20,Delivered,Yes,0.0,No Return
Ord-0215,,Connectors,35,333.1,11910.702547413586,Suppliere,Mexico,24,Warehouse_4,2022-03-04,24,Delivered,Yes,0.0,No Return
Ord-0216,,Motors,15,4104.88,61573.2,Suppliera,Usa,10,Warehouse_3,2023-03-03,10,Delivered,Yes,0.0,No Return
Ord-0217,,Valves,15,1185.42,17781.3,Supplier C,China,29,Warehouse_1,2022-06-11,29,Delivered,Yes,0.0,No Return
Ord-0218,,Control Systems,25,3928.38,98209.5,Suppliera,Usa,10,Warehouse_5,2023-08-22,10,Delivered,Yes,0.0,No Return
Ord-0219,,Connectors,20,349.38,6987.6,Suppliere,Mexico,23,Warehouse_5,2022-10-01,23,Delivered,Yes,0.0,No Return
Ord-0220,2023-11-25,Pumps,39,3343.66,130402.74,Supplierc,China,38,Wh_1,2024-01-02,38,Delivered,Yes,0.0,
Ord-0221,,Connectors,28,256.36,7178.08,Suppliere,Mexico,29,Warehouse_2,2022-08-21,29,Delivered,Yes,0.0,No Return
Ord-0222,,Motors,98,3571.65,350021.7,Supplier B,Germany,18,Warehouse_2,2022-08-24,23,Cancelled,No,0.0,No Return
Ord-0223,,Sensors,20,1000.64,20012.8,Supplierc,China,35,Warehouse_6,2022-09-17,35,Delivered,Yes,0.0,No Return
Ord-0224,,Pumps,20,1948.97,38979.4,Supplier C,China,35,Wh_2,2023-12-01,35,Delivered,Yes,0.0,No Return
Ord-0225,,Control Systems,10,3196.89,31968.9,Suppliera,Usa,5,Warehouse_6,2023-09-16,5,Delayed,Yes,0.0,No Return
Ord-0226,,Valves,24,738.07,17713.68,Supplier C,China,37,Warehouse_2,2023-10-26,55,Delivered,No,0.0,No Return
Ord-0227,,Connectors,42,192.18,8071.56,Suppliere,Mexico,20,Warehouse_6,2022-07-05,20,Delivered,Yes,0.0,No Return
Ord-0228,,Pumps,13,2933.89,38140.57,Supplierc,China,34,Warehouse_5,2022-07-02,34,Delivered,Yes,0.0,No Return
Ord-0229,,Sensors,23,472.12,10858.76,Supplierc,China,53,Warehouse_2,2024-01-18,53,Delivered,Yes,0.0,No Return
Ord-0230,2022-01-28,Hydraulics,43,1221.89,52541.27,Supplierd,India,18,Warehouse_1,2022-02-15,18,Delivered,Yes,0.0,No Return
Ord-0231,,Pumps,22,1735.02,38170.44,Supplierd,India,33,Warehouse_6,,33,Delivered,Yes,0.0,No Return
Ord-0232,,Sensors,16,846.55,13544.8,Supplier B,Germany,14,Warehouse_3,2022-06-16,14,Delivered,Yes,0.0,
Ord-0233,,Hydraulics,53,2560.12,135686.36,Supplier D,India,30,Wh_4,2022-08-21,30,Cancelled,Yes,0.0,No Return
Ord-0234,,Connectors,26,406.11,10558.86,Supplier E,Mexico,24,Warehouse_1,2022-02-28,24,Delayed,Yes,0.0,No Return
Ord-0235,,Connectors,33,327.65,10812.45,Supplier E,Mexico,27,Warehouse_4,2022-02-02,27,Delivered,Yes,0.0,No Return
Ord-0236,,Hydraulics,62,1339.95,83076.9,Supplier D,India,41,Warehouse_6,2023-01-08,47,Delivered,No,0.0,No Return
Ord-0237,,Connectors,61,348.76,21274.36,Supplier E,Mexico,36,Warehouse_6,2022-11-16,36,Delivered,Yes,0.0,No Return
Ord-0238,,Sensors,18,1345.0,24210.0,Supplierc,China,28,Warehouse_5,2022-11-09,28,Delivered,Yes,0.0,No Return
Ord-0239,,Motors,16,3362.64,53802.24,Suppliera,Usa,6,Warehouse_1,2022-02-02,6,Delivered,Yes,0.0,No Return
Ord-0240,,Control Systems,30,3947.38,118421.4,Suppliera,Usa,6,Warehouse_3,2022-08-24,6,Delivered,Yes,0.0,No Return
Ord-0241,,Motors,22,2658.52,58487.44,Suppliera,Usa,7,Warehouse_2,2022-09-30,7,Delivered,Yes,0.0,No Return
Ord-0242,,Control Systems,5,2978.2,14891.0,Supplier A,Usa,5,Warehouse_1,2023-08-25,5,Delivered,Yes,0.0,No Return
Ord-0243,,Hydraulics,68,2048.55,139301.4,Supplierd,India,20,Warehouse_6,,20,Delayed,Yes,0.0,No Return
Ord-0244,,Fasteners,24,112.6,2702.4,Suppliere,Mexico,14,Warehouse_6,2022-03-06,14,Delivered,Yes,0.0,No Return
Ord-0245,,Hydraulics,44,2025.11,89104.84,Supplier D,India,34,Warehouse_2,2023-01-13,46,Delivered,No,7.0,Full Return
Ord-0246,,Motors,9,1597.43,14376.87,Suppliera,Usa,6,Wh_6,2023-07-17,6,Delivered,Yes,0.0,No Return
Ord-0247,,Connectors,68,256.26,18186.52880435474,Suppliere,Mexico,15,Wh_4,2022-04-20,15,Delivered,Yes,6.0,Full Return
Ord-0248,,Motors,15,4553.45,68301.75,Supplierb,Germany,22,Warehouse_1,2023-12-31,27,Delivered,No,0.0,
Ord-0249,,Control Systems,22,3285.32,72277.04,Supplier A,Usa,12,Wh_2,2022-07-04,12,Delivered,Yes,0.0,No Return
Ord-0250,,Motors,7,1890.85,13235.95,Suppliera,Usa,6,Wh_1,2022-03-18,6,Delivered,Yes,0.0,No Return
Ord-0251,2022-01-26,Valves,21,1158.98,24338.58,Supplierb,Germany,13,Wh_2,2022-02-08,13,Delivered,Yes,0.0,No Return
Ord-0252,,Hydraulics,20,1195.29,23905.8,Supplier D,India,30,Warehouse_5,2022-09-28,30,Delayed,Yes,0.0,No Return
Ord-0253,,Pumps,21,2300.6,48312.6,Supplierd,India,29,Warehouse_1,2023-09-01,29,Delivered,Yes,7.0,
Ord-0254,,Sensors,34,622.38,21160.92,Supplier C,China,23,Warehouse_3,2023-07-07,23,Delivered,Yes,0.0,No Return
Ord-0255,,Control Systems,25,2236.54,55913.5,Supplier A,Usa,16,Warehouse_4,2023-12-10,16,Delivered,Yes,0.0,No Return
Ord-0256,,Motors,53,4255.83,225558.99,Suppliera,Usa,12,Warehouse_5,2023-05-26,12,Delayed,Yes,0.0,No Return
Ord-0257,,Pumps,16,2174.64,34794.24,Supplier C,China,41,Wh_1,2023-03-05,45,Delivered,No,0.0,
Ord-0258,,Motors,11,3309.58,36405.38,Suppliera,Usa,13,Warehouse_1,2022-11-10,13,Delivered,Yes,0.0,No Return
Ord-0259,,Connectors,24,169.01,4056.24,Suppliere,Mexico,37,Warehouse_2,2023-12-20,49,In-Transit,No,0.0,No Return
Ord-0260,,Valves,40,1259.67,50386.8,Supplier C,China,28,Warehouse_1,2022-10-22,28,Pendng,Yes,0.0,No Return
Ord-0261,,Motors,66,2407.72,158909.52,Supplier B,Germany,17,Warehouse_5,2023-07-26,17,Delivered,Yes,0.0,No Return
Ord-0262,,Control Systems,47,3288.7,154568.9,Suppliera,Usa,12,Warehouse_3,2023-01-17,12,Delayed,Yes,0.0,No Return
Ord-0263,,Pumps,5,2912.15,14560.75,Supplierc,China,42,Warehouse_1,2022-09-02,42,Delivered,Yes,0.0,No Return
Ord-0264,,Connectors,33,354.9,11711.7,Supplier E,Mexico,18,Warehouse_4,2023-10-27,33,Delivered,No,,No Return
Ord-0265,,Motors,78,4188.7,326718.6,Suppliera,Usa,8,Warehouse_1,2023-06-26,8,Delivered,Yes,0.0,No Return
Ord-0266,,Connectors,25,439.17,10979.25,Suppliere,Mexico,14,Warehouse_2,2022-04-27,27,Delayed,No,0.0,No Return
Ord-0267,,Control Systems,16,2325.16,36554.51842048252,Suppliera,Usa,12,Warehouse_2,2022-09-10,27,Delivered,No,0.0,No Return
Ord-0268,,Valves,31,792.61,24570.91,Supplierc,China,28,Warehouse_1,2023-07-20,28,Delivered,Yes,0.0,No Return
Ord-0269,,Pumps,16,1392.79,22284.64,Supplier C,China,25,Warehouse_5,2022-06-16,25,Delivered,Yes,0.0,No Return
Ord-0270,,Motors,40,4226.82,169072.8,Suppliera,Usa,14,Warehouse_1,2022-10-26,14,Delayed,Yes,0.0,No Return
Ord-0271,,Fasteners,24,124.33,2983.92,Suppliere,Mexico,16,Warehouse_1,2022-09-16,25,Delayed,No,0.0,No Return
Ord-0272,,Control Systems,74,2102.58,155590.92,Suppliera,Usa,11,Warehouse_1,2022-07-17,11,Delayed,Yes,0.0,No Return
Ord-0273,,Control Systems,36,3681.67,132540.12,Suppliera,Usa,11,Warehouse_2,2022-08-29,11,Delivered,Yes,0.0,
Ord-0274,,Motors,13,2751.27,35380.71510562705,Supplier B,Germany,15,Warehouse_1,2022-05-17,15,Delivered,Yes,0.0,No Return
Ord-0275,,Hydraulics,39,792.22,30896.58,Supplierd,India,19,Warehouse_4,2023-07-06,19,Delivered,Yes,,No Return
Ord-0276,,Motors,51,4682.07,238785.57,Supplierb,Germany,14,Warehouse_3,2022-06-05,30,Delivered,No,0.0,No Return
Ord-0277,,Valves,15,943.79,14156.85,Supplierc,China,26,Warehouse_1,2023-03-13,37,Delayed,No,0.0,No Return
Ord-0278,,Connectors,17,255.15,3779.332778546432,Suppliere,Mexico,21,Wh_5,,21,Delivered,Yes,0.0,No Return
Ord-0279,,Sensors,5,410.48,2052.4,Supplier B,Germany,18,Warehouse_3,2023-11-22,18,Delivered,Yes,0.0,No Return
Ord-0280,,Sensors,50,854.27,42713.5,Supplier C,China,33,Warehouse_4,2022-09-25,33,Delivered,Yes,0.0,No Return
Ord-0281,,Motors,15,1831.64,27474.6,Supplierb,Germany,17,Warehouse_5,2023-08-28,33,Delivered,No,0.0,No Return
Ord-0282,,Sensors,5,926.49,4632.45,Supplier C,China,28,Warehouse_6,2022-08-17,28,Delivered,Yes,0.0,No Return
Ord-0283,,Sensors,5,1382.27,6911.35,Supplierc,China,27,Warehouse_6,2023-05-22,36,Delayed,No,0.0,No Return
Ord-0284,2022-03-26,Control Systems,20,4062.74,81254.8,Supplier A,Usa,12,Warehouse_2,2022-04-07,12,Cancelled,Yes,,No Return
Ord-0285,,Fasteners,45,56.37,2536.65,Suppliere,Mexico,14,Warehouse_1,2022-08-21,14,Delivered,Yes,0.0,No Return
Ord-0286,,Control Systems,22,3693.64,81260.08,Supplier A,Usa,13,Warehouse_2,2023-10-19,13,Delayed,Yes,0.0,No Return
Ord-0287,,Hydraulics,35,1171.63,41007.05,Supplierd,India,22,Wh_1,,22,Delivered,Yes,,No Return
Ord-0288,,Valves,10,1227.23,12272.3,Supplierb,Germany,17,Wh_6,2023-05-25,17,Delivered,Yes,1.0,Full Return
Ord-0289,,Valves,8,923.75,7390.0,Supplierc,China,22,Warehouse_4,2023-06-20,34,Delivered,No,0.0,No Return
Ord-0290,,Motors,49,2195.6,107584.4,Supplierb,Germany,19,Warehouse_5,,19,Delayed,Yes,0.0,No Return
Ord-0291,,Connectors,36,256.86,9246.96,Suppliere,Mexico,15,Warehouse_1,2023-05-02,15,Delayed,Yes,,No Return
Ord-0292,2023-06-26,Fasteners,23,78.36,1802.28,Suppliere,Mexico,17,Warehouse_2,2023-07-13,17,Delivered,Yes,0.0,No Return
Ord-0293,2022-01-01,Sensors,68,378.22,25718.96,Supplierb,Germany,12,Warehouse_4,2022-01-13,12,Delivered,Yes,0.0,No Return
Ord-0294,,Motors,11,3481.44,38295.84,Supplier A,Usa,10,Warehouse_1,2022-10-10,18,Delivered,No,0.0,No Return
Ord-0295,,Valves,17,602.21,9954.43006901463,Supplierb,Germany,20,Warehouse_5,2024-01-02,20,Delayed,Yes,0.0,No Return
Ord-0296,,Connectors,55,123.18,6774.9,Suppliere,Mexico,20,Warehouse_1,2022-03-15,20,Delivered,Yes,0.0,No Return
Ord-0297,,Connectors,106,310.33,32894.98,Suppliere,Mexico,17,Wh_1,2022-07-29,17,Delivered,Yes,0.0,No Return
Ord-0298,,Sensors,24,1095.73,26297.52,Supplier B,Germany,22,Warehouse_6,2023-01-09,22,Delayed,Yes,0.0,No Return
Ord-0299,,Sensors,94,889.87,83647.78,Supplierb,Germany,11,Warehouse_2,2022-01-28,11,Delivered,Yes,0.0,No Return
Ord-0300,,Hydraulics,15,1129.0,16935.0,Supplier D,India,21,Warehouse_6,2023-05-02,21,Delivered,Yes,0.0,No Return
Ord-0301,,Motors,31,1945.18,60300.58,Supplier B,Germany,10,Warehouse_1,2023-04-12,10,Delayed,Yes,0.0,No Return
Ord-0302,,Connectors,21,132.4,2780.4,Suppliere,Mexico,27,Warehouse_2,2023-07-22,27,Delivered,Yes,0.0,No Return
Ord-0303,,Valves,6,1002.15,6012.9,Supplierb,Germany,19,Warehouse_1,2023-01-10,19,Delivered,Yes,0.0,No Return
Ord-0304,,Control Systems,30,2095.15,62854.5,Supplier A,Usa,10,Warehouse_2,2023-01-26,10,Delivered,Yes,0.0,No Return
Ord-0305,,Sensors,51,340.26,17353.26,Supplierb,Germany,11,Warehouse_1,2022-08-13,11,Delivered,Yes,0.0,No Return
Ord-0306,,Sensors,21,683.33,14349.93,Supplierb,Germany,21,Warehouse_6,2022-12-06,21,Delayed,Yes,0.0,No Return
Ord-0307,,Control Systems,23,2119.45,48747.35,Supplier A,Usa,11,Warehouse_2,2023-08-09,11,Delivered,Yes,0.0,No Return
Ord-0308,,Fasteners,74,155.19,11484.06,Suppliere,Mexico,15,Warehouse_1,2023-08-31,15,Delivered,Yes,0.0,No Return
Ord-0309,,Control Systems,9,2845.48,25609.32,Supplier A,Usa,8,Warehouse_2,,8,Delivered,Yes,0.0,No Return
Ord-0310,,Motors,7,1982.87,13880.09,Supplier B,Germany,15,Warehouse_6,2023-10-15,15,Delivered,No,0.0,No Return
Ord-0311,,Hydraulics,14,984.29,13780.06,Supplierd,India,35,Warehouse_1,2022-09-22,35,Delivered,Yes,0.0,No Return
Ord-0312,,Pumps,9,1898.38,17085.42,Supplierc,China,28,Warehouse_2,2022-08-15,34,Delayed,No,8.0,Full Return
Ord-0313,,Fasteners,72,55.58,4001.76,Supplier E,Mexico,22,Warehouse_5,2023-05-10,22,Cancelled,Yes,0.0,No Return
Ord-0314,,Motors,31,1673.26,51871.06,Supplier B,Germany,14,Wh_1,2022-07-13,14,Delayed,Yes,0.0,No Return
Ord-0315,,Motors,12,4514.97,54179.64,Suppliera,Usa,8,Warehouse_4,2022-05-15,8,Delivered,Yes,0.0,No Return
Ord-0316,,Motors,15,4006.31,60094.65,Supplierb,Germany,16,Warehouse_1,2022-05-06,16,In-Transit,Yes,0.0,No Return
Ord-0317,,Sensors,241,970.03,233777.23,Supplier C,China,32,Wh_2,2022-07-02,32,Delivered,Yes,1.0,Full Return
Ord-0318,,Sensors,15,428.39,6425.85,Supplierc,China,33,Warehouse_3,2022-10-07,33,Delivered,Yes,0.0,No Return
Ord-0319,,Motors,13,2098.49,27280.37,Supplier A,Usa,6,Warehouse_6,2023-09-30,6,Delivered,Yes,0.0,No Return
Ord-0320,,Fasteners,31,118.52,3072.874433656196,Suppliere,Mexico,20,Warehouse_1,2023-03-17,20,Delivered,Yes,0.0,No Return
Ord-0321,,Motors,40,3810.63,152425.2,Supplier A,Usa,9,Warehouse_2,2023-09-03,9,Delivered,Yes,0.0,No Return
Ord-0322,,Connectors,29,383.0,11107.0,Suppliere,Mexico,20,Warehouse_1,2022-06-01,20,Delivered,Yes,0.0,No Return
Ord-0323,,Fasteners,11,185.43,2039.73,Supplier E,Mexico,15,Warehouse_5,2022-09-27,15,Delivered,Yes,0.0,No Return
Ord-0324,,Sensors,9,1232.44,11091.96,Supplierc,China,47,Warehouse_1,,47,Delivered,Yes,0.0,No Return
Ord-0325,,Sensors,39,673.68,26273.52,Supplier B,Germany,18,Warehouse_2,2023-10-08,18,Delivered,Yes,0.0,No Return
Ord-0326,,Sensors,23,394.74,9079.02,Supplierb,Germany,10,Warehouse_3,2023-08-28,10,Delivered,Yes,0.0,No Return
Ord-0327,,Motors,6,2290.86,13745.16,Supplier B,Germany,13,Warehouse_3,2023-04-18,13,Delivered,Yes,0.0,No Return
Ord-0328,,Motors,62,2666.96,165351.52,Supplierb,Germany,9,Warehouse_2,2023-09-26,9,Delivered,Yes,0.0,No Return
Ord-0329,,Control Systems,45,1773.45,79805.25,Suppliera,Usa,5,Warehouse_3,2022-02-19,5,Delivered,Yes,0.0,No Return
Ord-0330,,Connectors,20,279.62,5592.4,Suppliere,Mexico,16,Warehouse_1,2022-02-27,16,Delivered,Yes,,No Return
Ord-0331,,Connectors,19,275.17,5228.23,Supplier E,Mexico,26,Warehouse_3,2023-06-27,38,Delivered,No,0.0,No Return
Ord-0332,,Fasteners,29,244.04,7077.16,Suppliere,Mexico,21,Warehouse_1,2022-12-27,21,Delivered,Yes,2.0,Partial Return
Ord-0333,2023-07-06,Connectors,14,276.21,3866.94,Suppliere,Mexico,29,Warehouse_1,2023-08-14,39,Delayed,No,0.0,No Return
Ord-0334,,Motors,8,3625.56,29004.48,Supplier B,Germany,17,Warehouse_2,,17,Delivered,Yes,0.0,No Return
Ord-0335,2023-05-16,Connectors,31,352.92,10940.52,Suppliere,Mexico,17,Warehouse_1,2023-06-02,17,Delivered,Yes,0.0,No Return
Ord-0336,,Sensors,7,1330.27,9311.89,Supplierc,China,33,Warehouse_3,2022-04-08,33,Delivered,Yes,0.0,No Return
Ord-0337,,Fasteners,33,54.9,1811.7,Suppliere,Mexico,14,Warehouse_1,2022-10-04,14,Delivered,Yes,0.0,No Return
Ord-0338,2023-04-15,Sensors,7,1319.03,9233.21,Supplierb,Germany,12,Warehouse_2,2023-05-11,26,Delivered,No,0.0,No Return
Ord-0339,2023-03-26,Control Systems,22,3096.75,68128.5,Suppliera,Usa,5,Warehouse_3,2023-03-31,5,Delivered,Yes,0.0,No Return
Ord-0340,,Control Systems,22,2065.25,45435.5,Supplier A,Usa,8,Warehouse_1,2022-09-08,8,Delivered,Yes,0.0,No Return
Ord-0341,,Hydraulics,102,1638.67,167144.34,Supplierd,India,33,Warehouse_1,2023-12-30,33,Delayed,Yes,0.0,No Return
Ord-0342,,Motors,10,3469.67,34696.7,Supplierb,Germany,11,Warehouse_1,2023-08-05,11,Delivered,Yes,0.0,No Return
Ord-0343,,Fasteners,7,64.27,340.52083157446225,Suppliere,Mexico,21,Warehouse_6,2023-11-06,29,Delivered,No,0.0,No Return
Ord-0344,,Motors,14,3746.17,52446.38,Supplier B,Germany,8,Warehouse_2,2022-03-09,8,Delivered,Yes,0.0,No Return
Ord-0345,2023-10-08,Sensors,9,1250.57,11255.13,Supplierc,China,36,Warehouse_4,,40,Delivered,Yes,0.0,No Return
Ord-0346,,Connectors,15,162.0,2430.0,Suppliere,Mexico,14,Warehouse_1,2023-07-13,14,Delivered,Yes,0.0,No Return
Ord-0347,,Sensors,34,1031.8,35081.2,Supplierb,Germany,19,Warehouse_4,2023-01-04,19,Delivered,Yes,0.0,No Return
Ord-0348,,Motors,45,1643.95,74324.69454774319,Suppliera,Usa,5,Warehouse_3,2022-03-25,5,Delivered,Yes,0.0,No Return
Ord-0349,,Sensors,92,550.17,50615.64,Supplierc,China,40,Warehouse_4,2023-07-16,40,Delivered,Yes,0.0,No Return
Ord-0350,,Motors,13,4149.29,53940.77,Supplier B,Germany,12,Warehouse_1,2022-06-26,12,Delayed,Yes,0.0,No Return
Ord-0351,2022-07-30,Connectors,202,125.21,25292.42,Supplier E,Mexico,17,Warehouse_5,2022-08-16,17,Delivered,Yes,0.0,No Return
Ord-0352,,Sensors,119,1245.97,148270.43,Supplierb,Germany,14,Warehouse_1,2022-07-09,14,Delivered,Yes,0.0,No Return
Ord-0353,,Valves,20,1345.67,26913.4,Supplierb,Germany,10,Warehouse_3,2023-07-02,10,Delivered,Yes,0.0,No Return
Ord-0354,,Valves,5,734.24,3671.2,Supplierb,Germany,13,Warehouse_6,2022-05-17,29,Delivered,No,0.0,No Return
Ord-0355,2023-03-27,Connectors,22,161.82,3560.04,Suppliere,Mexico,29,Warehouse_2,2023-05-12,46,Delivered,No,0.0,No Return
Ord-0356,,Connectors,25,259.08,6477.0,Suppliere,Mexico,19,Warehouse_1,2023-07-19,19,Delivered,Yes,0.0,No Return
Ord-0357,,Hydraulics,5,2535.59,12677.95,Supplierd,India,25,Warehouse_3,2023-06-15,25,Delivered,Yes,0.0,No Return
Ord-0358,,Motors,26,3514.74,91383.24,Supplierb,Germany,16,Warehouse_6,2023-08-18,16,Delivered,Yes,0.0,No Return
Ord-0359,,Motors,20,4131.09,82621.8,Suppliera,Usa,12,Warehouse_2,2022-03-26,12,Delivered,Yes,0.0,No Return
Ord-0360,,Pumps,13,3666.07,47658.91,Supplierd,India,19,Warehouse_4,2022-09-17,19,Delivered,Yes,0.0,
Ord-0361,,Fasteners,40,127.72,5108.8,Suppliere,Mexico,22,Warehouse_1,2022-03-23,29,Delivered,No,8.0,Full Return
Ord-0362,,Motors,54,4531.51,244701.54,Supplier A,Usa,6,Warehouse_1,2023-05-16,6,Delayed,Yes,0.0,
Ord-0363,,Motors,16,1633.26,26132.16,Supplierb,Germany,12,Warehouse_3,2022-12-14,12,Delivered,Yes,0.0,No Return
Ord-0364,,Motors,29,1478.26,42869.54,Suppliera,Usa,9,Warehouse_4,2023-09-27,9,Delayed,Yes,0.0,No Return
Ord-0365,,Motors,14,3835.77,53700.78,Supplier A,Usa,16,Warehouse_3,2023-11-16,16,Delivered,Yes,0.0,No Return
Ord-0366,,Motors,13,3027.38,39355.94,Suppliera,Usa,12,Warehouse_1,2023-05-12,12,Delivered,Yes,0.0,No Return
Ord-0367,,Fasteners,26,167.32,4350.32,Supplier E,Mexico,22,Wh_1,2023-12-19,22,Delivered,Yes,8.0,Partial Return
Ord-0368,,Pumps,37,2400.89,88832.93,Supplierd,India,32,Warehouse_2,2023-06-13,32,Delivered,Yes,9.0,Partial Return
Ord-0369,,Pumps,15,2409.36,35575.21348805649,Supplierc,China,33,Warehouse_1,2023-10-31,33,Delivered,Yes,0.0,No Return
Ord-0370,2022-07-06,Connectors,5,103.54,517.7,Suppliere,Mexico,28,Warehouse_5,2022-08-10,35,Delivered,No,0.0,No Return
Ord-0371,,Sensors,39,389.4,15186.6,Supplierc,China,27,Warehouse_1,2023-08-06,27,Delivered,Yes,0.0,No Return
Ord-0372,,Hydraulics,6,1609.1,9654.6,Supplierd,India,27,Warehouse_2,2023-02-04,27,Delayed,Yes,0.0,No Return
Ord-0373,,Control Systems,27,2880.06,77761.62,Suppliera,Usa,16,Warehouse_1,2022-11-30,16,Delayed,Yes,0.0,No Return
Ord-0374,2023-11-01,Control Systems,101,2608.85,263493.85,Suppliera,Usa,13,Warehouse_5,,13,Delivered,Yes,0.0,No Return
Ord-0375,,Connectors,24,270.35,6488.4,Suppliere,Mexico,30,Warehouse_1,2023-11-01,30,Delivered,Yes,0.0,No Return
Ord-0376,2023-03-12,Control Systems,9,3843.2,34588.8,Suppliera,Usa,10,Warehouse_1,2023-03-22,10,Delivered,Yes,0.0,No Return
Ord-0377,2023-06-15,Motors,7,4046.15,28323.05,Supplierb,Germany,11,Warehouse_1,,11,Delivered,Yes,0.0,No Return
Ord-0378,2022-12-02,Valves,62,696.49,43182.38,Supplier B,Germany,20,Warehouse_1,2022-12-22,20,Delivered,Yes,0.0,No Return
Ord-0379,,Connectors,24,283.46,6803.04,Suppliere,Mexico,30,Warehouse_4,2022-06-20,30,Delivered,Yes,0.0,No Return
Ord-0380,2022-12-22,Hydraulics,37,2482.51,91852.87,Supplier D,India,29,Warehouse_3,2023-01-20,29,Delivered,Yes,0.0,No Return
Ord-0381,,Control Systems,51,3535.25,180297.75,Supplier A,Usa,8,Warehouse_4,2022-06-08,8,Delivered,Yes,0.0,No Return
Ord-0382,2023-05-03,Fasteners,23,64.84,1491.32,Suppliere,Mexico,16,Warehouse_6,2023-06-03,31,Delivered,No,9.0,Full Return
Ord-0383,,Connectors,19,241.44,4587.36,Suppliere,Mexico,18,Warehouse_5,2023-02-06,18,Delivered,Yes,0.0,No Return
Ord-0384,,Motors,11,3082.83,33911.13,Suppliera,Usa,14,Warehouse_2,2022-12-14,14,Delivered,Yes,0.0,No Return
Ord-0385,,Sensors,5,1080.32,5401.6,Supplier B,Germany,8,Warehouse_5,2022-02-16,8,Delivered,Yes,0.0,
Ord-0386,,Control Systems,7,3282.27,22975.89,Supplier A,Usa,5,Warehouse_3,2022-06-23,5,Delivered,Yes,0.0,No Return
Ord-0387,,Pumps,23,3656.36,84096.28,Supplierc,China,46,Wh_2,2024-01-23,46,Delivered,Yes,0.0,No Return
Ord-0388,2023-08-21,Sensors,21,775.47,16284.87,Supplier C,China,41,Warehouse_6,2023-10-06,46,Delivered,No,10.0,Partial Return
Ord-0389,,Motors,33,2682.53,88523.49,Supplier B,Germany,9,Warehouse_5,2023-06-13,9,Delivered,Yes,0.0,No Return
Ord-0390,,Motors,22,2407.98,52975.56,Supplier B,Germany,11,Warehouse_4,2023-05-18,11,Delivered,Yes,0.0,No Return
Ord-0391,,Control Systems,27,1672.63,45161.01,Supplier A,Usa,7,Warehouse_1,2023-07-20,7,Delayed,Yes,0.0,No Return
Ord-0392,2023-10-26,Hydraulics,46,2114.94,97287.24,Supplier D,India,38,Warehouse_1,2023-12-03,38,Delivered,Yes,0.0,No Return
Ord-0393,2022-09-28,Sensors,12,1222.18,14666.16,Supplierb,Germany,13,Warehouse_1,2022-10-11,13,Delivered,Yes,0.0,No Return
Ord-0394,,Control Systems,19,2697.74,51257.06,Supplier A,Usa,6,Wh_1,2023-01-08,6,Delivered,Yes,0.0,No Return
Ord-0395,,Motors,6,3475.67,20854.02,Supplierb,Germany,14,Warehouse_2,2023-01-20,14,Delivered,Yes,0.0,No Return
